id,original_title,website,final_company_name,ai_first_sentence,email,phone,city,category
106,Anton Budzák - Majster podlahár,http://www.facebook.com/majster.podlahar,Facebook,"Dobrý deň. Páči sa mi, že v Facebook sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 127 081,Smižany,Podlahárske práce
107,Najlacnejšie podlahy,https://www.najlacnejsiepodlahy.sk/,Najlacnejsiepodlahy,"Dobrý deň. Páči sa mi, že v Najlacnejsiepodlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 940 515 715,Banská Bystrica,Nákupné centrum
108,PODLAHY - MEGA Parket s.r.o.,http://www.kupsipodlahu.sk/,Kupsipodlahu,"Dobrý deň. Páči sa mi, že v Kupsipodlahu sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 290 890,Bratislava,Obchod
109,"Parkety, podlaha Košice - Jiří Nedviď",http://www.parketynedvid.sk/,Parketynedvid,"Dobrý deň. Páči sa mi, že v Parketynedvid sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 55/233 37 77,Košice - mestská časť Západ,Profesionálne služby
110,"PARKETT STORE, s.r.o.",http://www.parkettstore.sk/,Parkettstore,"Dobrý deň. Páči sa mi, že v Parkettstore sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 987 808,Petržalka,Obchod s podlahovými krytinami
111,"ProPodlahy, s.r.o.",http://www.propodlahy.sk/,Propodlahy,"Dobrý deň. Páči sa mi, že v Propodlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 192 550,Poprad,Obchod s podlahovými krytinami
112,Uniparkett,http://www.uniparkett.sk/,Uniparkett,"Dobrý deň. Páči sa mi, že v Uniparkett sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 47/432 05 33,"Priemyselný obvod I, Lučenec",Stavebniny
113,Marek Lastovička - interiérové podlahy a zámková dlažba,http://www.facebook.com/dlazbalastovicka,Facebook,"Dobrý deň. Páči sa mi, že v Facebook sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 867 310,Trnava,Stavebná firma
114,SVET DREVA s.r.o.,http://www.svetdreva.sk/,Svetdreva,"Dobrý deň. Páči sa mi, že v Svetdreva sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 140 510,Báb,Obchod s podlahovými krytinami
115,"COLOUR - WOOD, s.r.o.",http://www.colourwood.sk/,Colourwood,"Dobrý deň. Páči sa mi, že v Colourwood sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/642 01 88,Nové Zámky,Obchod s podlahovými krytinami
116,KOBERCE a Podlahy,https://www.koberceapodlahy.sk/,Koberceapodlahy,"Dobrý deň. Páči sa mi, že v Koberceapodlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 36/631 04 02,Levice,Obchod s kobercami
117,DKP market,http://www.dkpmarket.sk/,Dkpmarket,"Dobrý deň. Páči sa mi, že v Dkpmarket sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 37/741 01 12,Nitra,Dodávateľ stavebných potrieb
118,Parkety Vráble,https://parketyvrable.sk/,Parketyvrable,"Dobrý deň. Páči sa mi, že v Parketyvrable sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 936 898,Vráble,Obchod
119,PROMO PODLAHY,http://www.promopodlahy.sk/,Promopodlahy,"Dobrý deň. Páči sa mi, že v Promopodlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 100 130,Košice - mestská časť Západ,Obchod s podlahovými krytinami
120,Zetfloor,https://www.zetfloor.sk/,Zetfloor,"Dobrý deň. Páči sa mi, že v Zetfloor sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 761 085,Trenčín,Podlahárske práce
121,AAA Pokládka podláh Bratislava,https://www.montazabruseniepodlah.sk/,Montazabruseniepodlah,"Dobrý deň. Páči sa mi, že v Montazabruseniepodlah sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 944 482 511,Bratislava,Pokladanie drevených podlahových krytín
122,"PARKETT MANN, s.r.o.",http://www.parkettmann.sk/,Parkettmann,"Dobrý deň. Páči sa mi, že v Parkettmann sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 33/553 34 95,Trnava,Obchod s podlahovými krytinami
123,FILo Dvere a podlahy,http://www.dverenitra.sk/,Dverenitra,"Dobrý deň. Páči sa mi, že v Dverenitra sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 37/651 27 56,"Dolné Krškany, Nitra",Interiérové štúdio
124,PAUMAR s.r.o.,https://paumar.sk/,Paumar,"Dobrý deň. Páči sa mi, že v Paumar sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Marcelová,Obchod s vykurovacími zariadeniami
125,Podlahy SOLIDWAY Žilina,http://www.solidway.sk/,Solidway,"Dobrý deň. Páči sa mi, že v Solidway sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 41/285 81 37,Žilina,Obchod s podlahovými krytinami
126,"TOŠIPARKET - Parkety, dvere, šatníky",https://www.tosiparket.sk/,Tosiparket,"Dobrý deň. Páči sa mi, že v Tosiparket sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 065 029,Šaľa,Podlahárske práce
127,Podlahové centrum Vestigia,,Podlahové centrum Vestigia,"Dobrý deň. Páči sa mi, že v Podlahové centrum Vestigia sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 917 366 705,Banská Štiavnica,Podlahárske práce
128,"PARKETT MANN, s.r.o.",https://www.parkettmann.sk/,Parkettmann,"Dobrý deň. Páči sa mi, že v Parkettmann sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 902 907 979,Žarnovica,Obchod
129,PARKETÁRI-Brúsenie Parkiet Bratislava,http://www.brusenieparkiet-bratislava.sk/,Brusenieparkiet Bratislava,"Dobrý deň. Páči sa mi, že v Brusenieparkiet Bratislava sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 133 482,Malinovo,Podlahárske práce
130,"Brúsenie, lakovanie parkiet",http://www.foxparkety.sk/,Foxparkety,"Dobrý deň. Páči sa mi, že v Foxparkety sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 450 115,Malinovo,Podlahárske práce
131,Z-PARKETY,http://www.z-parkety.sk/,Z Parkety,"Dobrý deň. Páči sa mi, že v Z Parkety sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 955 692,Beluša,Podlahárske práce
132,"Madax, s.r.o.",,"Madax,","Dobrý deň. Páči sa mi, že v Madax, sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 108 177,Košice,Podlahárske práce
133,"Podlahárske práce, Brúsenie podláh, Nové Zámky,",,"Podlahárske práce, Brúsenie podláh, Nové Zámky,","Dobrý deň. Páči sa mi, že v Podlahárske práce, Brúsenie podláh, Nové Zámky, sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 122 376,Nové Zámky,Brúsenie a leštenie podláh
134,Michal Kolár - RenoParket,https://www.renoparket.sk/,Renoparket,"Dobrý deň. Páči sa mi, že v Renoparket sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 702 361,Borčany,Pokladanie drevených podlahových krytín
135,"Podlahy, Parkety Žilina...",http://www.podlahyparketyzilina.sk/,Podlahyparketyzilina,"Dobrý deň. Páči sa mi, že v Podlahyparketyzilina sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 230 716,Žilina,Podlahárske práce
136,zDreva.com – brúsenie parkiet & montáž podláh,https://zdreva.com/,Zdreva,"Dobrý deň. Páči sa mi, že v Zdreva sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 950 633 208,Lok,Stolárstvo
137,Renovácia parkiet Bratislava | brúsenie parkiet a lakovanie,https://www.goldenwoodparkety.sk/renovacia,Goldenwoodparkety,"Dobrý deň. Páči sa mi, že v Goldenwoodparkety sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 728 451,Bratislava,Podlahárske práce
138,Parkety Bačovský,http://www.parketybacovsky.sk/,Parketybacovsky,"Dobrý deň. Páči sa mi, že v Parketybacovsky sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 316 850,Ludanice,Podlahárske práce
139,Popelka parkety,http://www.popelkaparkety.sk/,Popelkaparkety,"Dobrý deň. Páči sa mi, že v Popelkaparkety sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Petržalka,Podlahárske práce
140,Drevall,https://drevall.sk/,Drevall,"Dobrý deň. Páči sa mi, že v Drevall sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 642 138,Spišská Nová Ves,Podlahárske práce
141,"Renovujeme, s. r. o.",https://renovujeme.com/,Renovujeme,"Dobrý deň. Páči sa mi, že v Renovujeme sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 424 987,Nemecká-Petrochema,Podlahárske práce
142,Parkety PB,http://www.parkety-pb.sk/,Parkety Pb,"Dobrý deň. Páči sa mi, že v Parkety Pb sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 222 466,Chorvátsky Grob,Podlahárske práce
143,Brúsenie parkiet Kopunec,http://www.parkety-brusenie.sk/contact.html,Parkety Brusenie,"Dobrý deň. Páči sa mi, že v Parkety Brusenie sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 766 553,"Nové Zlatovce, Trenčín",
144,Golden Wood Parkety Design - drevené podlahy,https://www.goldenwoodparkety.sk/,Goldenwoodparkety,"Dobrý deň. Páči sa mi, že v Goldenwoodparkety sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 728 451,Bratislava,Obchod s podlahovými krytinami
145,Parkety - Černák,http://parkety-cernak.sk/,Parkety Cernak,"Dobrý deň. Páči sa mi, že v Parkety Cernak sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 933 606,Brezno,Obchod s podlahovými krytinami
146,liate podlahy,http://www.liatepodlahy.sk/,Liatepodlahy,"Dobrý deň. Páči sa mi, že v Liatepodlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 999 171,Bratislava,Interiérové štúdio
147,Liate podlahy,https://www.profloor.sk/kontakt/,Profloor,"Dobrý deň. Páči sa mi, že v Profloor sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 326 035,Prievidza,Podlahárske práce
148,PROFLOOR s.r.o.,http://profloor.sk/,Profloor,"Dobrý deň. Páči sa mi, že v Profloor sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 301 371,Prievidza,Podlahárske práce
149,"EPO PLAST, s.r.o.",http://www.epoplast.sk/,Epoplast,"Dobrý deň. Páči sa mi, že v Epoplast sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 807 110,Slepčany,Podlahárske práce
150,dizajnovepodlahy.sk - showroom Bratislava,http://dizajnovepodlahy.sk/,Dizajnovepodlahy,"Dobrý deň. Páči sa mi, že v Dizajnovepodlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 253 021,Bratislava,Obchod s podlahovými krytinami
151,Epoxy s.r.o.,https://www.epoxidy.sk/,Epoxidy,"Dobrý deň. Páči sa mi, že v Epoxidy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 020 994,Vysoká pri Morave,Obchod s podlahovými krytinami
152,Liate priemyselné podlahy,https://www.priemyselnepodlahypresov.sk/,Priemyselnepodlahypresov,"Dobrý deň. Páči sa mi, že v Priemyselnepodlahypresov sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 51/290 16 76,"Solivar, Prešov",Dodávateľ
153,TOP PODLAHY s.r.o.,http://toppodlahy.eu/,Toppodlahy,"Dobrý deň. Páči sa mi, že v Toppodlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 940 919,Bratislava,Podlahárske práce
154,"LukaDEKOR - Epoxidove liate podlahy, kamenný koberec, dekoratívny betón",http://www.lukadekor.sk/,Lukadekor,"Dobrý deň. Páči sa mi, že v Lukadekor sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 944 107 544,Dulova Ves,Stavebná firma
155,EPOX liate podlahy,http://www.epox.sk/,Epox,"Dobrý deň. Páči sa mi, že v Epox sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 606 606,,Stavebná firma
156,PPK priemyselné podlahy s.r.o.,http://www.priemyselne-podlahy.com/,Priemyselne Podlahy,"Dobrý deň. Páči sa mi, že v Priemyselne Podlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 509 694,Považská Bystrica,Obchod s podlahovými krytinami
157,Anhydritové potery - POTERY Sereď s.r.o.,http://www.anhydrit-ps.sk/,Anhydrit Ps,"Dobrý deň. Páči sa mi, že v Anhydrit Ps sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 900 104,Sereď,Stavby rodinných domov
158,SVEGAL s.r.o.,https://svegal.sk/,Svegal,"Dobrý deň. Páči sa mi, že v Svegal sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 2/444 621 66,Bratislava,Obchod s farbami
159,SOHO s.r.o.,https://www.soholiatepodlahy.sk/,Soholiatepodlahy,"Dobrý deň. Páči sa mi, že v Soholiatepodlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 778 429,Domaňovce,Stavebná firma
160,Roman Lagín LAGRO - PODLAHY,http://www.lagro-podlahy.eu/,Lagro Podlahy,"Dobrý deň. Páči sa mi, že v Lagro Podlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 282 292,Domaniža,Dodávateľ
161,Premium Floors s.r.o.,https://www.premiumfloors.sk/,Premiumfloors,"Dobrý deň. Páči sa mi, že v Premiumfloors sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 402 727,Vysoká pri Morave,Podlahárske práce
162,Epoxidy - Epoxidové Podlahy,,Epoxidy,"Dobrý deň. Páči sa mi, že v Epoxidy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 2/546 510 41,Staré Mesto,Obchod s podlahovými krytinami
163,PRIEMYSELNÉ PODLAHY,https://www.priemyselnepodlahy.eu/,Priemyselnepodlahy,"Dobrý deň. Páči sa mi, že v Priemyselnepodlahy sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 658 250,Nové Mesto nad Váhom,Stavebná spoločnosť
164,Norma Stolárstvo Bóna,,Norma Stolárstvo Bóna,"Dobrý deň. Páči sa mi, že v Norma Stolárstvo Bóna sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Modrany,Stolár
165,Stoltes - Stefaknovics Július,,Stoltes,"Dobrý deň. Páči sa mi, že v Stoltes sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 820 250,Modrany,Stolár
166,Gabriel s.r.o. - Stolárstvo,,Gabriel,"Dobrý deň. Páči sa mi, že v Gabriel sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 270 493,Nána,Stolárstvo
167,UT Nábytok,http://utproductinfo.wixsite.com/utnabytok,Wixsite,"Dobrý deň. Páči sa mi, že v Wixsite sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Bátorove Kosihy,Stolár
168,Woody nábytok na mieru,https://www.facebook.com/profile.php?id=100091570162124,Facebook,"Dobrý deň. Páči sa mi, že v Facebook sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Bátorove Kosihy,Stolár
169,Ladislav Csomor - Astol,http://www.astol-az.sk/,Astol Az,"Dobrý deň. Páči sa mi, že v Astol Az sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 859 573,Veľké Ludince,Stolár
170,T-Stolárstvo,http://t-stolarstvo.sk/contact/,T Stolarstvo,"Dobrý deň. Páči sa mi, že v T Stolarstvo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 477 454,Nová Vieska,Stolár
171,Tibor Terényi - stolár,,Tibor Terényi,"Dobrý deň. Páči sa mi, že v Tibor Terényi sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 758 904,Kravany nad Dunajom,
172,Zsolt Diósi,,Zsolt Diósi,"Dobrý deň. Páči sa mi, že v Zsolt Diósi sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 36/759 91 27,Bíňa,Stolár
173,Dioši Csaba - Windoors,http://www.win-doors.sk/,Win Doors,"Dobrý deň. Páči sa mi, že v Win Doors sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 401 275,,Stolár
174,Poctivý stolár,http://www.poctivystolar.sk/,Poctivystolar,"Dobrý deň. Páči sa mi, že v Poctivystolar sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 131 913,Malacky,Stolárstvo
175,Ladislav Füri - Stolárstvo,,Ladislav Füri,"Dobrý deň. Páči sa mi, že v Ladislav Füri sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/648 52 48,Dvory nad Žitavou,Stolár
176,KEČKÉŠ JURAJ - STOLÁR,http://www.stolarstvokeckes.sk/,Stolarstvokeckes,"Dobrý deň. Páči sa mi, že v Stolarstvokeckes sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 736 016,Dvory nad Žitavou,Stolár
177,Stolárstvo - Gyurcsovics,,Stolárstvo,"Dobrý deň. Páči sa mi, že v Stolárstvo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 826 603,Pribeta,
178,Stolárstvo IN-STOL Senec,https://www.in-stol.sk/,In Stol,"Dobrý deň. Páči sa mi, že v In Stol sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 859 817,"Nová Ves pri Dunaji, Nová Dedinka",Stolár
179,V-H-Č stolárstvo s.r.o.,https://vhcstolarstvo.sk/,Vhcstolarstvo,"Dobrý deň. Páči sa mi, že v Vhcstolarstvo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/770 25 89,Komárno-Ďulov Dvor,Stolár
180,Stolárstvo Stolars,http://www.stolars.sk/,Stolars,"Dobrý deň. Páči sa mi, že v Stolars sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 429 378,"Priemyselný obvod, Prievidza",Výrobca nábytku
