id,original_title,website,final_company_name,ai_first_sentence,email,phone,city,category
116,KOBERCE a Podlahy,https://www.koberceapodlahy.sk/,Koberceapodlahy,"Dobrý deň. Páči sa mi, že v Koberceapodlahy sa špecializujete na predaj širokého sortimentu podlahových krytín.",,+421 36/631 04 02,Levice,Obchod s kobercami
117,DKP market,http://www.dkpmarket.sk/,Dkpmarket,"Dobrý deň. Páči sa mi, že v Dkpmarket sa špecializujete na predaj dverí a podláh v Nitre.",,+421 37/741 01 12,Nitra,Dodávateľ stavebných potrieb
118,Parkety Vráble,https://parketyvrable.sk/,Parketyvrable,"Dobrý deň. Páči sa mi, že v Parketyvrable sa špecializujete na interiérový dizajn.",,+421 911 936 898,Vráble,Obchod
119,PROMO PODLAHY,http://www.promopodlahy.sk/,Promopodlahy,"Dobrý deň. Páči sa mi, že v Promopodlahy sa špecializujete na predaj širokého sortimentu podláh vrátane laminátových.",,+421 910 100 130,Košice - mestská časť Západ,Obchod s podlahovými krytinami
120,Zetfloor,https://www.zetfloor.sk/,Zetfloor,"Dobrý deň. Páči sa mi, že v Zetfloor pôsobíte v sektore Podlahárske práce.",,+421 918 761 085,Trenčín,Podlahárske práce
121,AAA Pokládka podláh Bratislava,https://www.montazabruseniepodlah.sk/,Montazabruseniepodlah,"Dobrý deň. Páči sa mi, že v Montazabruseniepodlah sa špecializujete na podlahy z tvrdého dreva a laminátové podlahy.",,+421 944 482 511,Bratislava,Pokladanie drevených podlahových krytín
122,"PARKETT MANN, s.r.o.",http://www.parkettmann.sk/,Parkettmann,"Dobrý deň. Páči sa mi, že v Parkettmann sa špecializujete sa na predaj podláh.",,+421 33/553 34 95,Trnava,Obchod s podlahovými krytinami
123,FILo Dvere a podlahy,http://www.dverenitra.sk/,Dverenitra,"Dobrý deň. Páči sa mi, že v Dverenitra sa zaoberáte predajom interiérových a bezpečnostných dverí.",,+421 37/651 27 56,"Dolné Krškany, Nitra",Interiérové štúdio
124,PAUMAR s.r.o.,https://paumar.sk/,Paumar,"Dobrý deň. Páči sa mi, že v Paumar sa špecializujete na dodávku a realizáciu elektrických vykurovacích a vetracích.",,,Marcelová,Obchod s vykurovacími zariadeniami
125,Podlahy SOLIDWAY Žilina,http://www.solidway.sk/,Solidway,"Dobrý deň. Páči sa mi, že v Solidway ponúkate široký výber kvalitných podláh.",,+421 41/285 81 37,Žilina,Obchod s podlahovými krytinami
126,"TOŠIPARKET - Parkety, dvere, šatníky",https://www.tosiparket.sk/,Tosiparket,"Dobrý deň. Páči sa mi, že v Tosiparket sa špecializujete na predaj a montáž laminátových.",,+421 908 065 029,Šaľa,Podlahárske práce
127,Podlahové centrum Vestigia,,Podlahové centrum Vestigia,"Dobrý deň. Páči sa mi, že v Podlahové centrum Vestigia pôsobíte v sektore Podlahárske práce.",,+421 917 366 705,Banská Štiavnica,Podlahárske práce
128,"PARKETT MANN, s.r.o.",https://www.parkettmann.sk/,Parkettmann,"Dobrý deň. Páči sa mi, že v Parkettmann sa špecializujete sa na predaj podláh.",,+421 902 907 979,Žarnovica,Obchod
129,PARKETÁRI-Brúsenie Parkiet Bratislava,http://www.brusenieparkiet-bratislava.sk/,Brusenieparkiet,"Dobrý deň. Páči sa mi, že v Brusenieparkiet sa špecializujete na profesionálne brúsenie parkiet.",,+421 910 133 482,Malinovo,Podlahárske práce
130,"Brúsenie, lakovanie parkiet",http://www.foxparkety.sk/,Foxparkety,"Dobrý deň. Páči sa mi, že v Foxparkety sa špecializujete na brúsenie a pokládku parkiet s dôrazom na.",,+421 948 450 115,Malinovo,Podlahárske práce
131,Z-PARKETY,http://www.z-parkety.sk/,Z Parkety,"Dobrý deň. Páči sa mi, že v Z Parkety sa zameriavate na obnovu starých a poškodených parkiet.",,+421 903 955 692,Beluša,Podlahárske práce
132,"Madax, s.r.o.",,"Madax,","Dobrý deň. Páči sa mi, že v Madax, pôsobíte v sektore Podlahárske práce.",,+421 908 108 177,Košice,Podlahárske práce
133,"Podlahárske práce, Brúsenie podláh, Nové Zámky,",,"Podlahárske práce, Brúsenie podláh, Nové Zámky,","Dobrý deň. Páči sa mi, že v Podlahárske práce, Brúsenie podláh, Nové Zámky, pôsobíte v sektore Brúsenie a leštenie podláh.",,+421 903 122 376,Nové Zámky,Brúsenie a leštenie podláh
134,Michal Kolár - RenoParket,https://www.renoparket.sk/,Renoparket,"Dobrý deň. Páči sa mi, že v Renoparket sa špecializujete na montáž a brúsenie parkiet.",,+421 949 702 361,Borčany,Pokladanie drevených podlahových krytín
135,"Podlahy, Parkety Žilina...",http://www.podlahyparketyzilina.sk/,Podlahyparketyzilina,"Dobrý deň. Páči sa mi, že v Podlahyparketyzilina pôsobíte v sektore Podlahárske práce.",,+421 904 230 716,Žilina,Podlahárske práce
136,zDreva.com – brúsenie parkiet & montáž podláh,https://zdreva.com/,Zdreva,"Dobrý deň. Páči sa mi, že v Zdreva sa špecializujete na výrobu a distribúciu kvalitných drevovýrobkov a podláh.",,+421 950 633 208,Lok,Stolárstvo
137,Renovácia parkiet Bratislava | brúsenie parkiet a lakovanie,https://www.goldenwoodparkety.sk/renovacia,Goldenwoodparkety,"Dobrý deň. Páči sa mi, že v Goldenwoodparkety sa zameriavate aj na hĺbkové čistenie a inštaláciu nových podlahových.",,+421 903 728 451,Bratislava,Podlahárske práce
138,Parkety Bačovský,http://www.parketybacovsky.sk/,Parketybacovsky,"Dobrý deň. Páči sa mi, že v Parketybacovsky pôsobíte v sektore Podlahárske práce.",,+421 905 316 850,Ludanice,Podlahárske práce
139,Popelka parkety,http://www.popelkaparkety.sk/,Popelkaparkety,"Dobrý deň. Páči sa mi, že v Popelkaparkety pôsobíte v sektore Podlahárske práce.",,,Petržalka,Podlahárske práce
140,Drevall,https://drevall.sk/,Drevall,"Dobrý deň. Páči sa mi, že v Drevall sa špecializujete na renováciu parkiet a drevených podláh.",,+421 907 642 138,Spišská Nová Ves,Podlahárske práce
141,"Renovujeme, s. r. o.",https://renovujeme.com/,Renovujeme,"Dobrý deň. Páči sa mi, že v Renovujeme sa zaoberáte profesionálnou renováciou a montážou drevených podláh.",,+421 911 424 987,Nemecká-Petrochema,Podlahárske práce
142,Parkety PB,http://www.parkety-pb.sk/,Parkety Pb,"Dobrý deň. Páči sa mi, že v Parkety Pb sa špecializujete na komplexné parketárske práce.",,+421 905 222 466,Chorvátsky Grob,Podlahárske práce
143,Brúsenie parkiet Kopunec,http://www.parkety-brusenie.sk/contact.html,Parkety Brusenie,"Dobrý deň. Páči sa mi, že v Parkety Brusenie sa špecializujete na odborné brúsenie a renováciu drevených podláh.",,+421 908 766 553,"Nové Zlatovce, Trenčín",
144,Golden Wood Parkety Design - drevené podlahy,https://www.goldenwoodparkety.sk/,Goldenwoodparkety,"Dobrý deň. Páči sa mi, že v Goldenwoodparkety sa špecializujete na kvalitné drevené podlahy a ich komplexnú renováciu.",,+421 903 728 451,Bratislava,Obchod s podlahovými krytinami
145,Parkety - Černák,http://parkety-cernak.sk/,Parkety Cernak,"Dobrý deň. Páči sa mi, že v Parkety Cernak sa špecializujete na výrobu a renováciu drevených podláh.",,+421 904 933 606,Brezno,Obchod s podlahovými krytinami
146,liate podlahy,http://www.liatepodlahy.sk/,Liatepodlahy,"Dobrý deň. Páči sa mi, že v Liatepodlahy sa špecializujete na výrobu a realizáciu liatych podláh.",,+421 918 999 171,Bratislava,Interiérové štúdio
147,Liate podlahy,https://www.profloor.sk/kontakt/,Profloor,"Dobrý deň. Páči sa mi, že v Profloor sa špecializujete na výrobu a realizáciu liatych podláh.",,+421 905 326 035,Prievidza,Podlahárske práce
148,PROFLOOR s.r.o.,http://profloor.sk/,Profloor,"Dobrý deň. Páči sa mi, že v Profloor sa špecializujete na výrobu a realizáciu luxusných a dizajnových liatych.",,+421 915 301 371,Prievidza,Podlahárske práce
149,"EPO PLAST, s.r.o.",http://www.epoplast.sk/,Epoplast,"Dobrý deň. Páči sa mi, že v Epoplast sa špecializujete na zhotovovanie liatych podláh.",,+421 905 807 110,Slepčany,Podlahárske práce
150,dizajnovepodlahy.sk - showroom Bratislava,http://dizajnovepodlahy.sk/,Dizajnovepodlahy,"Dobrý deň. Páči sa mi, že v Dizajnovepodlahy pôsobíte v sektore Obchod s podlahovými krytinami.",,+421 948 253 021,Bratislava,Obchod s podlahovými krytinami
151,Epoxy s.r.o.,https://www.epoxidy.sk/,Epoxidy,"Dobrý deň. Páči sa mi, že v Epoxidy pôsobíte v sektore Obchod s podlahovými krytinami.",,+421 948 020 994,Vysoká pri Morave,Obchod s podlahovými krytinami
152,Liate priemyselné podlahy,https://www.priemyselnepodlahypresov.sk/,Priemyselnepodlahypresov,"Dobrý deň. Páči sa mi, že v Priemyselnepodlahypresov pôsobíte v sektore Dodávateľ.",,+421 51/290 16 76,"Solivar, Prešov",Dodávateľ
153,TOP PODLAHY s.r.o.,http://toppodlahy.eu/,Toppodlahy,"Dobrý deň. Páči sa mi, že v Toppodlahy sa zaoberáte certifikovanou realizáciou kamienkových kobercov.",,+421 911 940 919,Bratislava,Podlahárske práce
154,"LukaDEKOR - Epoxidove liate podlahy, kamenný koberec, dekoratívny betón",http://www.lukadekor.sk/,Lukadekor,"Dobrý deň. Páči sa mi, že v Lukadekor sa špecializujete na poskytovanie vysokokvalitných dekoratívnych náterov a podlahových riešení.",,+421 944 107 544,Dulova Ves,Stavebná firma
155,EPOX liate podlahy,http://www.epox.sk/,Epox,"Dobrý deň. Páči sa mi, že v Epox sa špecializujete na liate podlahy.",,+421 948 606 606,,Stavebná firma
156,PPK priemyselné podlahy s.r.o.,http://www.priemyselne-podlahy.com/,Priemyselne Podlahy,"Dobrý deň. Páči sa mi, že v Priemyselne Podlahy sa špecializujete na realizáciu a opravu priemyselných podláh s dôrazom.",,+421 911 509 694,Považská Bystrica,Obchod s podlahovými krytinami
157,Anhydritové potery - POTERY Sereď s.r.o.,http://www.anhydrit-ps.sk/,Anhydrit Ps,"Dobrý deň. Páči sa mi, že v Anhydrit Ps ponúkate vynikajúcu pevnosť.",,+421 948 900 104,Sereď,Stavby rodinných domov
158,SVEGAL s.r.o.,https://svegal.sk/,Svegal,"Dobrý deň. Páči sa mi, že v Svegal sa špecializujete na predaj stavebnej chémie a náterov na drevo.",,+421 2/444 621 66,Bratislava,Obchod s farbami
159,SOHO s.r.o.,https://www.soholiatepodlahy.sk/,Soholiatepodlahy,"Dobrý deň. Páči sa mi, že v Soholiatepodlahy sa špecializujete na aplikáciu liatych podláh s viac ako 26-ročnými.",,+421 949 778 429,Domaňovce,Stavebná firma
160,Roman Lagín LAGRO - PODLAHY,http://www.lagro-podlahy.eu/,Lagro Podlahy,"Dobrý deň. Páči sa mi, že v Lagro Podlahy sa zameriavate na vylepšenie svojich služieb a zákazníckej skúsenosti.",,+421 908 282 292,Domaniža,Dodávateľ
161,Premium Floors s.r.o.,https://www.premiumfloors.sk/,Premiumfloors,"Dobrý deň. Páči sa mi, že v Premiumfloors pôsobíte v sektore Podlahárske práce.",,+421 910 402 727,Vysoká pri Morave,Podlahárske práce
162,Epoxidy - Epoxidové Podlahy,,Epoxidy,"Dobrý deň. Páči sa mi, že v Epoxidy pôsobíte v sektore Obchod s podlahovými krytinami.",,+421 2/546 510 41,Staré Mesto,Obchod s podlahovými krytinami
163,PRIEMYSELNÉ PODLAHY,https://www.priemyselnepodlahy.eu/,Priemyselnepodlahy,"Dobrý deň. Páči sa mi, že v Priemyselnepodlahy pôsobíte v sektore Stavebná spoločnosť.",,+421 903 658 250,Nové Mesto nad Váhom,Stavebná spoločnosť
164,Norma Stolárstvo Bóna,,Norma Stolárstvo Bóna,"Dobrý deň. Páči sa mi, že v Norma Stolárstvo Bóna pôsobíte v sektore Stolár.",,,Modrany,Stolár
165,Stoltes - Stefaknovics Július,,Stoltes,"Dobrý deň. Páči sa mi, že v Stoltes pôsobíte v sektore Stolár.",,+421 905 820 250,Modrany,Stolár
166,Gabriel s.r.o. - Stolárstvo,,Gabriel,"Dobrý deň. Páči sa mi, že v Gabriel sa venujete stolárskym prácam a výrobe nábytku.",,+421 905 270 493,Nána,Stolárstvo
167,UT Nábytok,http://utproductinfo.wixsite.com/utnabytok,Wixsite,"Dobrý deň. Páči sa mi, že v Wixsite zabezpečujete individuálny prístup ku každému zákazníkovi.",,,Bátorove Kosihy,Stolár
168,Woody nábytok na mieru,https://www.facebook.com/profile.php?id=100091570162124,Woody nábytok na mieru,"Dobrý deň. Páči sa mi, že v Woody nábytok na mieru sa špecializujete na výrobu nábytku na mieru.",,,Bátorove Kosihy,Stolár
169,Ladislav Csomor - Astol,http://www.astol-az.sk/,Astol Az,"Dobrý deň. Páči sa mi, že v Astol Az sa špecializujete na výrobu a predaj rôzneho záhradného nábytku.",,+421 908 859 573,Veľké Ludince,Stolár
170,T-Stolárstvo,http://t-stolarstvo.sk/contact/,T Stolarstvo,"Dobrý deň. Páči sa mi, že v T Stolarstvo sa špecializujete na výrobu a dizajn kvalitného nábytku.",,+421 918 477 454,Nová Vieska,Stolár
171,Tibor Terényi - stolár,,Tibor Terényi,"Dobrý deň. Páči sa mi, že v Tibor Terényi pôsobíte v sektore oblasti služieb.",,+421 905 758 904,Kravany nad Dunajom,
172,Zsolt Diósi,,Zsolt Diósi,"Dobrý deň. Páči sa mi, že v Zsolt Diósi pôsobíte v sektore Stolár.",,+421 36/759 91 27,Bíňa,Stolár
173,Dioši Csaba - Windoors,http://www.win-doors.sk/,Win Doors,"Dobrý deň. Páči sa mi, že v Win Doors sa zameriavate na poskytovanie kvalitných produktov a služieb v oblasti.",,+421 905 401 275,,Stolár
174,Poctivý stolár,http://www.poctivystolar.sk/,Poctivystolar,"Dobrý deň. Páči sa mi, že v Poctivystolar sa špecializujete na výrobu kuchynských liniek a nábytku na mieru.",,+421 948 131 913,Malacky,Stolárstvo
175,Ladislav Füri - Stolárstvo,,Ladislav Füri,"Dobrý deň. Páči sa mi, že v Ladislav Füri pôsobíte v sektore Stolár.",,+421 35/648 52 48,Dvory nad Žitavou,Stolár
176,KEČKÉŠ JURAJ - STOLÁR,http://www.stolarstvokeckes.sk/,Stolarstvokeckes,"Dobrý deň. Páči sa mi, že v Stolarstvokeckes sa zaoberáte výrobou a montážou nábytku do interiéru aj exteriéru.",,+421 908 736 016,Dvory nad Žitavou,Stolár
177,Stolárstvo - Gyurcsovics,,Stolárstvo,"Dobrý deň. Páči sa mi, že v Stolárstvo pôsobíte v sektore oblasti služieb.",,+421 905 826 603,Pribeta,
178,Stolárstvo IN-STOL Senec,https://www.in-stol.sk/,In Stol,"Dobrý deň. Páči sa mi, že v In Stol sa špecializujete na výrobu kvalitného nábytku a interiérových prvkov.",,+421 915 859 817,"Nová Ves pri Dunaji, Nová Dedinka",Stolár
179,V-H-Č stolárstvo s.r.o.,https://vhcstolarstvo.sk/,Vhcstolarstvo,"Dobrý deň. Páči sa mi, že v Vhcstolarstvo pôsobíte v sektore Stolár.",,+421 35/770 25 89,Komárno-Ďulov Dvor,Stolár
180,Stolárstvo Stolars,http://www.stolars.sk/,Stolars,"Dobrý deň. Páči sa mi, že v Stolars sa špecializujete na výrobu nábytku na mieru už od roku.",,+421 905 429 378,"Priemyselný obvod, Prievidza",Výrobca nábytku
181,Stolárstvo Senec,https://stolarstvosenec.sk/,Stolarstvosenec,"Dobrý deň. Páči sa mi, že v Stolarstvosenec sa špecializujete na výrobu kvalitného nábytku a rôznych drevených produktov.",,+421 903 400 054,Tureň,Stolárstvo
182,M-P Stolarstvo,,M-P Stolarstvo,"Dobrý deň. Páči sa mi, že v M-P Stolarstvo pôsobíte v sektore Stolár.",,+421 904 223 997,"Dolná kapsa, Nové Zámky",Stolár
183,Stokva Stolárstvo,,Stokva Stolárstvo,"Dobrý deň. Páči sa mi, že v Stokva Stolárstvo pôsobíte v sektore Stolár.",,+421 35/642 83 58,Nové Zámky,Stolár
184,Drelux - Stolárstvo - Imrich Luttmann,,Drelux,"Dobrý deň. Páči sa mi, že v Drelux pôsobíte v sektore oblasti služieb.",,+421 905 758 624,Dubník,
185,Stolárstvo - Asztalos,,Stolárstvo,"Dobrý deň. Páči sa mi, že v Stolárstvo pôsobíte v sektore oblasti služieb.",,+421 905 758 904,Kravany nad Dunajom,
186,Stolárstvo Koczkás,,Stolárstvo Koczkás,"Dobrý deň. Páči sa mi, že v Stolárstvo Koczkás pôsobíte v sektore oblasti služieb.",,+421 905 872 713,Bátorove Kosihy,
187,K & K - Stolárstvo,,K & K,"Dobrý deň. Páči sa mi, že v K & K pôsobíte v sektore oblasti služieb.",,+421 36/752 25 90,Štúrovo,
188,STOLÁRSTVO PALA - Ladislav Pathó,,STOLÁRSTVO PALA,"Dobrý deň. Páči sa mi, že v STOLÁRSTVO PALA pôsobíte v sektore oblasti služieb.",,+421 903 103 569,Mužla,
189,STOLÁRSTVO ALEX,,STOLÁRSTVO ALEX,"Dobrý deň. Páči sa mi, že v STOLÁRSTVO ALEX pôsobíte v sektore Stolár.",,+421 917 082 031,Senec,Stolár
190,PK STOLÁRSTVO,,PK STOLÁRSTVO,"Dobrý deň. Páči sa mi, že v PK STOLÁRSTVO sa venujete stolárskym prácam a výrobe nábytku.",,,Hul,Stolárstvo
191,JS Stolárstvo,http://www.js-stolarstvo.sk/,Js Stolarstvo,"Dobrý deň. Páči sa mi, že v Js Stolarstvo sa špecializujete na výrobu kvalitného nábytku z masívneho dreva.",,+421 902 614 002,Klokočov,Stolár
192,Stolárstvo Partizánske,http://www.stolarstvopartizanske.sk/,Stolarstvopartizanske,"Dobrý deň. Páči sa mi, že v Stolarstvopartizanske sa špecializujete na výrobu kvalitných drevených produktov.",,+421 902 444 249,"Veľké Bielice, Partizánske",Stolárstvo
193,Stolárstvo Muči Nové Zámky,http://www.stolarstvomuci.sk/,Stolarstvomuci,"Dobrý deň. Páči sa mi, že v Stolarstvomuci sa špecializujete na výrobu a montáž kvalitného nábytku na mieru.",,+421 907 709 217,"Dolná kapsa, Nové Zámky",Výrobca
194,Stolárstvo Chovanec,http://www.stolarstvochovanec.sk/,Stolarstvochovanec,"Dobrý deň. Páči sa mi, že v Stolarstvochovanec sa špecializujete na kreatívnu výrobu nábytku a poskytovanie kvalitného stolárskeho.",,+421 905 546 809,Mojzesovo,Stolár
195,Stolárstvo Haulík s.r.o.,https://m.facebook.com/stolarstvo.haulik/,Stolárstvo Haulík,"Dobrý deň. Páči sa mi, že v Stolárstvo Haulík sa špecializujete na výrobu kvalitného nábytku a drevených výrobkov.",,+421 918 498 212,"Pri Bani, Nové Zámky",Výrobca nábytku
196,"ParkettWorld Košice - parkety, minerálne kompozitné vinylové podlahy, drevené terasy a fasády, dvere, bývanie na kľúč",http://www.parkettworld.sk/,Parkettworld,"Dobrý deň. Páči sa mi, že v Parkettworld ponúkate osobitné poradenstvo a vizualizácie.",,,Košice,Obchod s podlahovými krytinami
197,"Quick-Step | Košice | - drevené parkety, kompozitné podlahy, plávajúce podlahy",http://podlahy.eso.sk/,Eso,"Dobrý deň. Páči sa mi, že v Eso sa zaoberáte výrobou kvalitných podlahových krytín.",,+421 918 527 763,Košice,Obchod s podlahovými krytinami
198,123podlahy.sk - Spacewer (hlavná pobočka),http://www.123podlahy.sk/,123Podlahy,"Dobrý deň. Páči sa mi, že v 123Podlahy sa špecializujete na predaj podlahových materiálov a ponúka široký sortiment.",,+421 902 246 989,Prešov,Obchod s podlahovými krytinami
199,K-Produkt SK,https://www.kprodukt.sk/,Kprodukt,"Dobrý deň. Páči sa mi, že v Kprodukt poskytujete zákazníkom cenné rady a pomáha im vybrať ideálne.",,+421 45/533 23 36,Lieskovec,Obchod s podlahovými krytinami
200,EuroParket Považská Bystrica,http://www.europarket.sk/,Europarket,"Dobrý deň. Páči sa mi, že v Europarket sa zameriavate na poskytovanie kvalitných a inovatívnych riešení v oblasti.",,+421 911 880 833,Považská Bystrica,Obchod s podlahovými krytinami
